Test,Objective,IterationReachBest,Direction
1,242.0,18,0
2,233.0,34,0
3,242.0,31,0
4,245.0,0,0
5,241.0,0,0
6,244.0,0,0
7,240.0,0,0
8,242.0,0,0
9,245.0,0,0
10,247.0,9,0
MinObj,233.0
MaxObj,247.0
MeanObj,242.10
MinIter,0
MaxIter,34
MeanIter,9.20
Direction#0,10
Direction#1,0
