Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,0,152,152,3
1,2,4,177,145,322,2
1,3,4,322,155,477,2
2,1,3,0,153,153,1
2,2,2,153,77,230,4
2,3,6,230,103,333,4
3,1,2,0,67,67,2
3,2,4,67,110,177,2
3,3,5,177,103,280,1
4,1,2,67,76,143,4
4,2,5,280,176,456,1
4,3,6,456,138,594,3
5,1,2,333,134,467,4
5,2,5,467,50,517,1
5,3,5,517,113,630,1
