Test,Objective,IterationReachBest,Direction
1,7.0,0,0
2,7.0,0,0
3,7.0,0,0
4,7.0,0,0
5,7.0,0,0
6,7.0,0,0
7,7.0,0,1
8,7.0,0,0
9,7.0,0,1
10,7.0,0,0
MinObj,7.0
MaxObj,7.0
MeanObj,7.00
MinIter,0
MaxIter,0
MeanIter,0.00
Direction#0,8
Direction#1,2
