Test,Objective,IterationReachBest,Direction
1,204.0,0,0
2,204.0,0,0
3,204.0,0,1
4,204.0,0,1
5,204.0,0,1
6,204.0,0,1
7,204.0,0,1
8,204.0,0,0
9,204.0,0,0
10,204.0,0,1
MinObj,204.0
MaxObj,204.0
MeanObj,204.00
MinIter,0
MaxIter,0
MeanIter,0.00
Direction#0,4
Direction#1,6
