Test,Objective,IterationReachBest,Direction
1,248.0,0,0
2,245.0,0,0
3,248.0,0,0
4,244.0,0,0
5,251.0,0,0
6,241.0,0,1
7,250.0,0,0
8,246.0,0,0
9,245.0,0,0
10,246.0,0,0
MinObj,241.0
MaxObj,251.0
MeanObj,246.40
MinIter,0
MaxIter,0
MeanIter,0.00
Direction#0,9
Direction#1,1
