Test,Objective,IterationReachBest,Direction
1,178.0,35,0
2,177.0,56,0
3,174.0,149,0
4,177.0,53,0
5,175.0,93,0
6,178.0,42,0
7,176.0,95,0
8,177.0,34,1
9,178.0,35,1
10,176.0,155,0
MinObj,174.0
MaxObj,178.0
MeanObj,176.60
MinIter,34
MaxIter,155
MeanIter,74.70
Direction#0,8
Direction#1,2
