Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,3,2,5,None
1,2,2,10,3,13,None
1,3,3,14,4,18,None
2,1,2,0,1,1,None
2,2,1,1,2,3,None
2,3,3,11,3,14,None
3,1,2,1,3,4,None
3,2,3,6,5,11,None
3,3,1,11,2,13,None
4,1,3,0,2,2,None
4,2,1,5,6,11,None
4,3,2,13,4,17,None
5,1,3,2,4,6,None
5,2,2,6,4,10,None
5,3,1,13,2,15,None
