Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,2,5,7,None
1,2,3,7,6,13,None
1,3,2,19,5,24,None
2,1,2,0,6,6,None
2,2,1,12,4,16,None
2,3,3,16,8,24,None
3,1,2,6,7,13,None
3,2,3,13,3,16,None
3,3,1,17,7,24,None
