Test,Objective,IterationReachBest,Direction
1,926.0,1,0
2,926.0,1,0
3,926.0,1,0
4,926.0,1,0
5,926.0,1,1
6,926.0,0,0
7,926.0,1,1
8,926.0,1,0
9,926.0,1,0
10,926.0,1,0
MinObj,926.0
MaxObj,926.0
MeanObj,926.00
MinIter,0
MaxIter,1
MeanIter,0.90
Direction#0,8
Direction#1,2
