Test,Objective,IterationReachBest,Direction
1,593.0,1,0
2,593.0,0,1
3,593.0,1,0
4,593.0,0,1
5,593.0,0,0
6,593.0,0,0
7,593.0,0,0
8,593.0,0,0
9,593.0,0,0
10,593.0,0,1
MinObj,593.0
MaxObj,593.0
MeanObj,593.00
MinIter,0
MaxIter,1
MeanIter,0.20
Direction#0,7
Direction#1,3
