Test,Objective,IterationReachBest,Direction
1,1207.0,79,0
2,1207.0,49,1
3,1207.0,23,1
4,1207.0,105,1
5,1207.0,59,1
6,1207.0,19,1
7,1216.0,69,1
8,1207.0,6,1
9,1207.0,50,0
10,1207.0,50,1
MinObj,1207.0
MaxObj,1216.0
MeanObj,1207.90
MinIter,6
MaxIter,105
MeanIter,50.90
Direction#0,2
Direction#1,8
