Test,Objective,IterationReachBest,Direction
1,1150.0,1,0
2,1150.0,2,1
3,1150.0,2,0
4,1150.0,6,1
5,1150.0,2,0
6,1150.0,6,0
7,1150.0,1,0
8,1150.0,4,0
9,1150.0,5,1
10,1150.0,2,1
MinObj,1150.0
MaxObj,1150.0
MeanObj,1150.00
MinIter,1
MaxIter,6
MeanIter,3.10
Direction#0,6
Direction#1,4
