Test,Objective,IterationReachBest,Direction
1,8505.0,5,0
2,8505.0,18,0
3,8505.0,20,0
4,8570.0,12,0
5,8570.0,14,0
6,8505.0,18,0
7,8505.0,24,0
8,8570.0,13,0
9,8570.0,12,0
10,8505.0,15,0
MinObj,8505.0
MaxObj,8570.0
MeanObj,8531.00
MinIter,5
MaxIter,24
MeanIter,15.10
Direction#0,10
Direction#1,0
