Test,Objective,IterationReachBest,Direction
1,1596.0,111,0
2,1560.0,212,0
3,1574.0,146,0
4,1610.0,60,0
5,1584.0,94,0
6,1602.0,85,0
7,1581.0,221,0
8,1581.0,120,0
9,1617.0,20,0
10,1594.0,37,0
MinObj,1560.0
MaxObj,1617.0
MeanObj,1589.90
MinIter,20
MaxIter,221
MeanIter,110.60
Direction#0,10
Direction#1,0
