Test,Objective,IterationReachBest,Direction
1,1129.0,66,0
2,1124.0,127,0
3,1122.0,95,0
4,1171.0,15,0
5,1155.0,68,0
6,1131.0,102,0
7,1169.0,23,0
8,1119.0,66,0
9,1155.0,50,0
10,1154.0,60,0
MinObj,1119.0
MaxObj,1171.0
MeanObj,1142.90
MinIter,15
MaxIter,127
MeanIter,67.20
Direction#0,10
Direction#1,0
