Test,Objective,IterationReachBest,Direction
1,8003.0,15,0
2,8003.0,9,0
3,8003.0,23,0
4,8003.0,27,0
5,8003.0,22,0
6,8003.0,14,0
7,8003.0,13,0
8,8003.0,22,0
9,8003.0,19,0
10,8003.0,15,0
MinObj,8003.0
MaxObj,8003.0
MeanObj,8003.00
MinIter,9
MaxIter,27
MeanIter,17.90
Direction#0,10
Direction#1,0
