Test,Objective,IterationReachBest,Direction
1,8366.0,21,0
2,8366.0,12,0
3,8366.0,23,0
4,8366.0,17,0
5,8366.0,40,0
6,8366.0,26,0
7,8366.0,4,0
8,8366.0,23,0
9,8366.0,10,0
10,8366.0,13,0
MinObj,8366.0
MaxObj,8366.0
MeanObj,8366.00
MinIter,4
MaxIter,40
MeanIter,18.90
Direction#0,10
Direction#1,0
